dirname	naigai	page_type	right_box_type	homen	country	first_level	second_level	senmon_name_ja	senmon_name_en	URL	Dest	Country	City	page_code	page_color	page_caption	page_caption_sp	map_not_display	map_default_display	csv_photo	csv_recommend	csv_free_area	csv_special	csv_keyword	csv_tourist_information	csv_yobi2	csv_yobi3	key_jiyuzin_tour_data_kyoten	key_jiyuzin_tour_data_csv_path	key_jiyuzin_tour_data_article_title	key_bus_tour_data_kyoten	key_bus_tour_data_csv_path	key_bus_tour_data_article_title	bus_tour_url	tag_country_common_info	tag_related_links	genchi_blog_disp_num_pc	genchi_blog_disp_num_sp	dp_link	dp_link_sp	search_mokuteki_country	search_mokuteki_country_unlimited_flag	search_mokuteki_country_initial_selection	blogGenchi_url	heritage_url	blog_new_rss_url	best7_display_flag	genchi_blog_display_flag	country_common_info_display_flag	sightseeing_info_display_flag	guide_more_url	guide_path	first_level_name
/chubu-hokuriku/shizuoka/MinamiizuShimodaShimomo	d	DS	city	chubu-hokuriku/	shizuoka/	shizuoka/	MinamiizuShimodaShimomo/	南伊豆・下田・下加茂	Minamiizu, Shimoda, Shimokamo	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=22&p_city=22005	14	22	22005					0																																			静岡
/chubu-hokuriku/shizuoka/AtamiIzusama	d	DS	city	chubu-hokuriku/	shizuoka/	shizuoka/	AtamiIzusama/	熱海・伊豆山	Atami · Izuyama	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=22&p_city=22023	14	22	22023					0																																			静岡
/chubu-hokuriku/shizuoka/HigashiIzuAtagawaKawazuInatori	d	DS	city	chubu-hokuriku/	shizuoka/	shizuoka/	HigashiIzuAtagawaKawazuInatori/	東伊豆・熱川・河津・稲取	Higashi Izu, Atagawa, Kawazu, Inatori	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=22&p_city=22004	14	22	22004					0																																			静岡
/chubu-hokuriku/shizuoka/NumazuMishima	d	DS	city	chubu-hokuriku/	shizuoka/	shizuoka/	Numazu/Mishima/	沼津・三島	Numazu · Mishima	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=22&p_city=22008	14	22	22008					0																																			静岡
/chubu-hokuriku/shizuoka/NakaizuNagaokaShuzenjiAmagiYukeshima	d	DS	city	chubu-hokuriku/	shizuoka/	shizuoka/	NakaizuNagaokaShuzenjiAmagiYukeshima/	中伊豆・長岡修善寺・天城湯ケ島	Nakaizu, Nagaoka Shuzenji, Amagi Yugashima	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=22&p_city=22006	14	22	22006					0																																			静岡
/chubu-hokuriku/shizuoka/ItoUsamiTsunade	d	DS	city	chubu-hokuriku/	shizuoka/	shizuoka/	ItoUsamiTsunade/	伊東・宇佐美・綱代	Ito · Usami · Ajiro	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=22&p_city=22002	14	22	22002					0																																			静岡
/chubu-hokuriku/shizuoka/NishiIzuDoiTodaMatsuzakiDogashima	d	DS	city	chubu-hokuriku/	shizuoka/	shizuoka/	NishiIzuDoiTodaMatsuzakiDogashima/	西伊豆・土肥戸田・松崎・堂ヶ島	Nishi Izu, Doi Toda, Matsuzaki, Dogashima	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=22&p_city=22007	14	22	22007					0																																			静岡
/chubu-hokuriku/shizuoka/ShimizuNipponbare	d	DS	city	chubu-hokuriku/	shizuoka/	shizuoka/	Shimizu/Nipponbare/	清水・日本平	Shimizu · Nihondaira	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=22&p_city=22022	14	22	22022					0																																			静岡
/chubu-hokuriku/shizuoka/Hamamatsu	d	DS	city	chubu-hokuriku/	shizuoka/	shizuoka/	Hamamatsu/	浜松	Hamamatsu	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=22&p_city=22016	14	22	22016					0																																			静岡
/chubu-hokuriku/shizuoka/Fujinomiya	d	DS	city	chubu-hokuriku/	shizuoka/	shizuoka/	Fujinomiya/	富士宮	Fujinomiya	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=22&p_city=22009	14	22	22009					0																																			静岡
/chubu-hokuriku/shizuoka/KakegawaTenryuIwataFukuroi	d	DS	city	chubu-hokuriku/	shizuoka/	shizuoka/	KakegawaTenryuIwataFukuroi/	掛川・天竜・磐田・袋井	Kakegawa, Tenryu, Iwata, Fukuroi	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=22&p_city=22015	14	22	22015					0																																			静岡
/chubu-hokuriku/shizuoka/YaizuFujieda	d	DS	city	chubu-hokuriku/	shizuoka/	shizuoka/	Yaizu/Fujieda/	焼津・藤枝	Yaizu · Fujieda	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=22&p_city=22021	14	22	22021					0																																			静岡
/chubu-hokuriku/shizuoka/ShizuokaCity	d	DS	city	chubu-hokuriku/	shizuoka/	shizuoka/	ShizuokaCity/	静岡市	Shizuoka City	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=22&p_city=22017	14	22	22017					0																																			静岡
/chubu-hokuriku/shizuoka/Gotemba	d	DS	city	chubu-hokuriku/	shizuoka/	shizuoka/	Gotemba/	御殿場	Gotemba	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=22&p_city=22024	14	22	22024					0																																			静岡
/chubu-hokuriku/aichi	d	A	country	chubu-hokuriku/	aichi/	aichi/		愛知	Aichi	chubu-hokuriku/aichi/	14	23		pg_14-23	set10	愛知旅行・愛知ツアーなら阪急交通社。尾張徳川家のお膝元として栄えた名古屋、風光明媚な三河湾に焼き物の里・瀬戸、有松、常滑。彩りを添える香嵐渓の紅葉など、愛知は見所いっぱいです。	愛知旅行・ツアーなら阪急交通社。名古屋城をはじめ、焼き物の里・瀬戸、香嵐渓の紅葉、伊良湖など愛知は見所いっぱいです。	0		/var/www/html/cms/articles/contents_d/csv/csv_chubu-hokuriku_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_aichi_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_aichi_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_aichi_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_aichi_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kokunai/setting/master_senmon_kokunaii_guide_2017.csv			ngo_d	/csv/csv_jiyuhjin_tour.csv	全てのツアー	ngo_d	/csv/csv_best10rank_bus.csv	日帰りツアー	/best10/bus/ngo.php		<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>愛知の関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://www.aichi-kanko.jp/' target='_blank'>AICHI NOW</a></li></ul>	5	5						/aichi/index.xml		/rss/aichi/index.xml							愛知
/chubu-hokuriku/aichi/NagoyacitynamestationSakae	d	DS	city	chubu-hokuriku/	aichi/	aichi/	NagoyacitynamestationSakae/	名古屋市・名駅・栄	Nagoya city · Mei station · Sakae	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=23&p_city=23001	14	23	23001					0																																			愛知
/chubu-hokuriku/aichi/ToyotaOkazakiAssuke	d	DS	city	chubu-hokuriku/	aichi/	aichi/	ToyotaOkazakiAssuke/	豊田・岡崎・足助	Toyota · Okazaki · Asuke	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=23&p_city=23005	14	23	23005					0																																			愛知
/chubu-hokuriku/aichi/AtsumiPeninsula	d	DS	city	chubu-hokuriku/	aichi/	aichi/	AtsumiPeninsula/	渥美半島	Atsumi Peninsula	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=23&p_city=23015	14	23	23015					0																																			愛知
/chubu-hokuriku/aichi/InuyamaMeijiVillageKomaki	d	DS	city	chubu-hokuriku/	aichi/	aichi/	InuyamaMeijiVillageKomaki/	犬山・明治村・小牧	Inuyama · Meiji Village · Komaki	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=23&p_city=23008	14	23	23008					0																																			愛知
/chubu-hokuriku/aichi/Chitapeninsula	d	DS	city	chubu-hokuriku/	aichi/	aichi/	Chitapeninsula/	知多半島	Chita peninsula	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=23&p_city=23016	14	23	23016					0																																			愛知
/chubu-hokuriku/aichi/KanayamaTsurumaiChikusen	d	DS	city	chubu-hokuriku/	aichi/	aichi/	KanayamaTsurumaiChikusen/	金山・鶴舞・千種	Kanayama, Tsurumai, Chikusa	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=23&p_city=23002	14	23	23002					0																																			愛知
/chubu-hokuriku/mie	d	A	country	chubu-hokuriku/	mie/	mie/		三重	Mie	chubu-hokuriku/mie/	14	24		pg_14-24	set11	三重旅行・三重ツアーなら阪急交通社。世界遺産に登録の熊野古道に、風光明媚な伊勢志摩。静かな英虞湾の夕日に癒され、2000年の歴史を刻む伊勢神宮へ参拝など、三重は見所いっぱいです。	三重旅行・ツアーなら阪急交通社。世界遺産に登録の熊野古道に、風光明媚な伊勢志摩、伊勢神宮など三重は見所いっぱいです。	0		/var/www/html/cms/articles/contents_d/csv/csv_chubu-hokuriku_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_mie_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_mie_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_mie_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_mie_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kokunai/setting/master_senmon_kokunaii_guide_2017.csv											<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>三重の関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://www.kankomie.or.jp/' target='_blank'>かんこうみえ</a></li></ul>	4	5						/mie/index.xml	http://www.hankyu-travel.com/heritage/japan/kiisanchi.php	/rss/mie/index.xml							三重
/chubu-hokuriku/mie/Ise	d	DS	city	chubu-hokuriku/	mie/	mie/	Ise/	伊勢	Ise	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=12&p_prefecture=10&p_city=10017	12	14	14006					0																																			三重
/chubu-hokuriku/mie/ShimaIsobeHamajima	d	DS	city	chubu-hokuriku/	mie/	mie/	ShimaIsobeHamajima/	志摩・磯部・浜島	Shima, Isobe · Hamajima	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=24&p_city=24004	14	24	24004					0																																			三重
/chubu-hokuriku/mie/Toba	d	DS	city	chubu-hokuriku/	mie/	mie/	Toba/	鳥羽	Toba	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=24&p_city=24015	14	24	24015					0																																			三重
/chubu-hokuriku/mie/KumanoOwase	d	DS	city	chubu-hokuriku/	mie/	mie/	KumanoOwase/	熊野・尾鷲	Kumano · Owase	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=24&p_city=24005	14	24	24005					0																																			三重
/chubu-hokuriku/mie/NagashimaOnsen	d	DS	city	chubu-hokuriku/	mie/	mie/	NagashimaOnsen/	長島温泉	Nagashima Onsen	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=24&p_city=24012	14	24	24012					0																																			三重
/chubu-hokuriku/mie/MatsusakaChubuIse	d	DS	city	chubu-hokuriku/	mie/	mie/	MatsusakaChubuIse/	松阪・中伊勢	Matsusaka · Nakaise	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=24&p_city=24011	14	24	24011					0																																			三重
/chubu-hokuriku/mie/Iga	d	DS	city	chubu-hokuriku/	mie/	mie/	Iga/	伊賀	Iga	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=24&p_city=24009	14	24	24009					0																																			三重
/chubu-hokuriku/mie/YunoyamaOnsen	d	DS	city	chubu-hokuriku/	mie/	mie/	YunoyamaOnsen/	湯の山温泉	Yunoyama Onsen	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=24&p_city=24006	14	24	24006					0																																			三重
/chubu-hokuriku/mie/YokkaichiSuzuka	d	DS	city	chubu-hokuriku/	mie/	mie/	YokkaichiSuzuka/	四日市・鈴鹿	Yokkaichi · Suzuka	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=14&p_prefecture=24&p_city=24001	14	24	24001					0																																			三重
/kinki	d	A	homen	kinki/		kinki/		近畿	Kinki	kinki/	16			pg_16	set05	近畿旅行・近畿ツアーなら阪急交通社。歴史ある京都・奈良・伊勢・熊野古道、魅力の街の神戸・大阪。城崎温泉や有馬温泉などの温泉地、日本三景のひとつ天橋立。近畿は見所いっぱいです。	近畿旅行・ツアーなら阪急交通社。京都、奈良、神戸、大阪、城崎温泉、有馬温泉、天橋立、熊野古道など近畿は見所いっぱいです。	0	大阪	/var/www/html/cms/articles/contents_d/csv/csv_kinki_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_kinki_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_kinki_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_kinki_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_kinki_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kokunai/setting/master_senmon_kokunaii_guide_2017.csv			osa_d	/csv/csv_jiyuhjin_tour.csv	全てのツアー	osa_d	/csv/csv_best10rank_bus.csv	日帰りツアー	/best10/bus/osa.php		<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>近畿の関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://www.biwako-visitors.jp/' target='_blank'>【滋賀県】滋賀県観光情報</a></li><li><a href='http://www.kyoto-kankou.or.jp/' target='_blank'>【京都府】京都“府”観光ガイド</a></li><li><a href='http://www.osaka-info.jp/jp/' target='_blank'>【大阪府】OSAKA-INFO</a></li><li><a href='http://yamatoji.nara-kankou.or.jp/' target='_blank'>【奈良県】なら旅ネット</a></li><li><a href='http://www.hyogo-tourism.jp/' target='_blank'>【兵庫県】ひょうごツーリズムガイド</a></li><li><a href='http://www.wakayama-kanko.or.jp/' target='_blank'>【和歌山県】和歌山県観光情報</a></li></ul>	3							/kinki/index.xml	http://www.hankyu-travel.com/heritage/japan/	/rss/kinki/index.xml						/guide/kansai/	近畿
/kinki/shiga	d	A	country	kinki/	shiga/	shiga/		滋賀	Shiga	kinki/shiga/	16	25		pg_16-25	set12	滋賀旅行・滋賀ツアーなら阪急交通社。日本最大の湖、琵琶湖。周辺には国宝の彦根城や豊臣秀吉ゆかりの長浜城が佇みます。湖東三山や大津、比叡山延暦寺など、滋賀は見所いっぱいです。	滋賀旅行・ツアーなら阪急交通社。日本最大の湖、琵琶湖、国宝の彦根城や豊臣秀吉ゆかりの長浜城など滋賀は見所いっぱいです。	0		/var/www/html/cms/articles/contents_d/csv/csv_kinki_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_shiga_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_shiga_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_shiga_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_shiga_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kokunai/setting/master_senmon_kokunaii_guide_2017.csv											<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>滋賀の関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://www.biwako-visitors.jp/' target='_blank'>滋賀県観光情報</a></li></ul>	5	5						/shiga/index.xml	http://www.hankyu-travel.com/heritage/japan/	/rss/shiga/index.xml							滋賀
/kinki/shiga/Otsu	d	DS	city	kinki/	shiga/	shiga/	Otsu/	大津市	Otsu	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=25&p_city=25001	16	25	25001					0																																			滋賀
/kinki/shiga/HubeiNagahamaYuharaYuuIbuki	d	DS	city	kinki/	shiga/	shiga/	HubeiNagahamaYuharaYuuIbuki/	（湖北）・長浜・米原余呉・伊吹	Nagahama, Yuhara Yuu, Ibuki	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=25&p_city=25008	16	25	25008					0																																			滋賀
/kinki/shiga/KusatsuRitto	d	DS	city	kinki/	shiga/	shiga/	KusatsuRitto/	草津・栗東	Kusatsu · Ritto	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=25&p_city=25003	16	25	25003					0																																			滋賀
/kinki/shiga/Hikone	d	DS	city	kinki/	shiga/	shiga/	Hikone/	彦根	Hikone	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=25&p_city=25004	16	25	25004					0																																			滋賀
/kinki/shiga/Omihachiman-Azuchi	d	DS	city	kinki/	shiga/	shiga/	Omihachiman-Azuchi/	近江八幡・安土	Omihachiman · Azuchi	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=25&p_city=25013	16	25	25013					0																																			滋賀
/kinki/shiga/ShigarakiKokaHunan	d	DS	city	kinki/	shiga/	shiga/	Shigaraki/KokaHunan/	信楽・甲賀（湖南）	Shigaraki · Koga	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=25&p_city=25007	16	25	25007					0																																			滋賀
/kinki/shiga/Ogcheonhotspring	d	DS	city	kinki/	shiga/	shiga/	Ogcheonhotspring/	雄琴温泉	Ogoto Onsen	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=25&p_city=25002	16	25	25002					0																																			滋賀
/kinki/shiga/KosaiShigaMaikoOmiImazu	d	DS	city	kinki/	shiga/	shiga/	KosaiShigaMaikoOmiImazu/	（湖西）・志賀・近江舞子・今津	Shiga · Maiko Omi · Imazu	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=25&p_city=25006	16	25	25006					0																																			滋賀
/kinki/kyoto	d	A	country	kinki/	kyoto/	kyoto/		京都	Kyoto	kinki/kyoto/	16	26		pg_16-26	set01	京都旅行・京都ツアーなら阪急交通社。歴史と伝統の街、京都。平安文化薫る宇治、買い物客で賑わう祇園、絶景が広がる清水寺。足をのばせば日本三景・天橋立など、京都は見所いっぱいです。	京都旅行・ツアーなら阪急交通社。歴史と伝統の街、京都。祇園、清水寺、日本三景・天橋立など京都は見所いっぱいです。	0		/var/www/html/cms/articles/contents_d/csv/csv_kinki_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_kyoto_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_kyoto_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_kyoto_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_kyoto_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kokunai/setting/master_senmon_kokunaii_guide_2017.csv											<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>京都の関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://www.kyoto-kankou.or.jp/' target='_blank'>京都“府”観光ガイド</a></li></ul>	5	5						/kyoto/index.xml	http://www.hankyu-travel.com/heritage/japan/kyoto.php	/rss/kyoto/index.xml							京都
/kinki/kyoto/KyotoStationarea	d	DS	city	kinki/	kyoto/	kyoto/	KyotoStationarea/	京都駅周辺	Kyoto Station area	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=26&p_city=26005	16	26	26005					0																																			京都
/kinki/kyoto/OtherinKyotocity	d	DS	city	kinki/	kyoto/	kyoto/	OtherinKyotocity/	その他京都市内	Other in Kyoto city	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=26&p_city=26006	16	26	26006					0																																			京都
/kinki/kyoto/ArashiyamaTaitoKaohsiungandSagano	d	DS	city	kinki/	kyoto/	kyoto/	ArashiyamaTaitoKaohsiungandSagano/	嵐山・太秦・高雄・嵯峨野	Arashiyama, Uzumasa,  Takao · Sagano	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=26&p_city=26001	16	26	26001					0																																			京都
/kinki/kyoto/KawaramachoKarasumaShijyoOmiya	d	DS	city	kinki/	kyoto/	kyoto/	KawaramachoKarasumaShijyoOmiya/	河原町・烏丸・四条大宮	Kawaramachi · Karasuma · Shijyo Omiya	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=26&p_city=26002	16	26	26002					0																																			京都
/kinki/kyoto/GionHigashiyamaFushimiYamashina	d	DS	city	kinki/	kyoto/	kyoto/	GionHigashiyamaFushimi/Yamashina/	祇園東山・伏見・山科	Gion Higashiyama, Fushimi · Yamashina	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=26&p_city=26004	16	26	26004					0																																			京都
/kinki/kyoto/KameokaYunohanaOnsen	d	DS	city	kinki/	kyoto/	kyoto/	KameokaYunohanaOnsen/	亀岡・湯の花温泉	Kameoka · Yunohana Onsen	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=26&p_city=26007	16	26	26007					0																																			京都
/kinki/kyoto/UjiNagaokakyo	d	DS	city	kinki/	kyoto/	kyoto/	UjiNagaokakyo/	宇治・長岡京	Uji, Nagaokakyo	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=26&p_city=26009	16	26	26009					0																																			京都
/kinki/kyoto/TambaAyabeFukuchiyama	d	DS	city	kinki/	kyoto/	kyoto/	TambaAyabeFukuchiyama/	丹波・綾部・福知山	Tamba · Ayabe · Fukuchiyama	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=26&p_city=26008	16	26	26008					0																																			京都
/kinki/kyoto/TangoPeninsulaIne	d	DS	city	kinki/	kyoto/	kyoto/	TangoPeninsulaIne/	丹後半島・伊根	Tango Peninsula · Ine	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=26&p_city=26014	16	26	26014					0																																			京都
/kinki/kyoto/Maizuru	d	DS	city	kinki/	kyoto/	kyoto/	Maizuru/	舞鶴	Maizuru	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=26&p_city=26010	16	26	26010					0																																			京都
/kinki/kyoto/Kumihama	d	DS	city	kinki/	kyoto/	kyoto/	Kumihama/	久美浜	Kumihama	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=26&p_city=26012	16	26	26012					0																																			京都
/kinki/osaka	d	A	country	kinki/	osaka/	osaka/		大阪	Osaka	kinki/osaka/	16	27		pg_16-27	set02	大阪旅行・大阪ツアーなら阪急交通社。シンボル通天閣そびえる大阪。若者で賑わう梅田やミナミの繁華街・心斎橋、飲食店が並ぶ道頓堀にベイエリアの海遊館など、大阪は見所いっぱいです。	大阪旅行・ツアーなら阪急交通社。通天閣そびえる大阪。梅田や心斎橋、道頓堀にベイエリアの海遊館など大阪は見所いっぱいです。	0		/var/www/html/cms/articles/contents_d/csv/csv_kinki_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_osaka_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_osaka_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_osaka_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_osaka_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kokunai/setting/master_senmon_kokunaii_guide_2017.csv											<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>大阪の関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://www.osaka-info.jp/jp/' target='_blank'>OSAKA-INFO</a></li></ul>	5	5						/osaka/index.xml		/rss/osaka/index.xml							大阪
/kinki/osaka/ShinOsakaUmedaOsakacitynorthernpart	d	DS	city	kinki/	osaka/	osaka/	ShinOsakaUmedaOsakacitynorthernpart/	新大阪・梅田・（大阪市北部）	Shin Osaka · Umeda	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=27&p_city=27001	16	27	27001					0																																			大阪
/kinki/osaka/ShinsaibashiNambaOsakaCitySouth	d	DS	city	kinki/	osaka/	osaka/	ShinsaibashiNambaOsakaCitySouth/	心斎橋・なんば・（大阪市南部）	Shinsaibashi · Namba	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=27&p_city=27003	16	27	27003					0																																			大阪
/kinki/osaka/UniversalCityDance	d	DS	city	kinki/	osaka/	osaka/	UniversalCityDance/	ユニバーサルシティ・舞州	Universal City ·Maishima	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=27&p_city=27002	16	27	27002					0																																			大阪
/kinki/osaka/EsakaToyonaka	d	DS	city	kinki/	osaka/	osaka/	EsakaToyonaka/	江坂・豊中	Esaka · Toyonaka	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=27&p_city=27006	16	27	27006					0																																			大阪
/kinki/osaka/SakaiKishiwadaSouthofOsaka	d	DS	city	kinki/	osaka/	osaka/	SakaiKishiwadaSouthofOsaka/	堺・岸和田・（大阪南部）	Sakai · Kishiwada	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=27&p_city=27008	16	27	27008					0																																			大阪
/kinki/osaka/OsakaBayArea	d	DS	city	kinki/	osaka/	osaka/	OsakaBayArea/	大阪ベイエリア	Osaka Bay Area	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=27&p_city=27009	16	27	27009					0																																			大阪
/kinki/osaka/OsakaCastleKyobashiOsakacityeasternpart	d	DS	city	kinki/	osaka/	osaka/	OsakaCastleKyobashiOsakacityeasternpart/	大阪城・京橋・（大阪市東部）	Osaka Castle · Kyobashi	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=27&p_city=27010	16	27	27010					0																																			大阪
/kinki/osaka/TakatsukiIbarakiIkedaOsakanorthernpart	d	DS	city	kinki/	osaka/	osaka/	TakatsukiIbarakiIkedaOsakanorthernpart/	高槻・茨木・池田・（大阪北部）	Takatsuki, Ibaraki, Ikeda	http://www.hankyu-travel.com/tour/search_d.php?p_naigai=J&p_dest=16&p_prefecture=27&p_city=27004	16	27	27004					0																																			大阪
